id,campaign_id,central_claim,llm_backends,dataset,languages,veracity,veracity_confidence,member_count
nar_818,camp_255,Russian forces are allegedly using Ukrainian infrastructure in Crimea to broadcast programming into Ukraine.,bm25_rag,euvsdisinfo,ARABIC|DE|RU,,,3
nar_532,camp_256,"The Arab Spring was a wave of pro-democracy uprisings, while international bodies face political pressures.",bm25_rag,euvsdisinfo,DE|EN|RU,,,3
nar_128,camp_256,"Disinformation narratives target political legitimacy, foreign policy alliances, and military intentions.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_98,camp_257,"Regional tensions involve Kosovo's expansion, ideological threats to religion, and accusations of foreign provocation.",bm25_rag,euvsdisinfo,Italian|Russian,,,3
nar_200,camp_257,"The conflict in Ukraine involves intense military action, complicated by internal political dynamics and external geopolitical pressures.",bm25_rag,euvsdisinfo,English|Russian,,,4
nar_770,camp_258,"Geopolitical actors are using economic and military pressure to influence Ukraine, often through international forums.",bm25_rag,euvsdisinfo,EN|ES,,,3
nar_401,camp_258,"These claims suggest orchestrated events involving chemical attacks, staged atrocities, and deliberate violence.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_938,camp_179,Russia is asserting strategic and economic influence over its neighbors while countering Western actions.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_878,camp_259,"The provided claims cover unrelated topics of alleged misconduct, disaster impact, and vaccine regulatory delays.",bm25_rag,euvsdisinfo,Russian,,,3
nar_92,camp_259,"Armenian law strictly regulates visual media through comprehensive rules covering content, operations, and penalties.",bm25_rag,euvsdisinfo,Armenian,,,3
nar_921,camp_259,Russian influence and support for separatist movements in Ukraine are evidenced by various intelligence and media reports.,bm25_rag,euvsdisinfo,English|French|Russian,,,3
nar_742,camp_259,Russia rejects Western interference while border migration increases amid political disputes.,bm25_rag,euvsdisinfo,EN|LITHUANIAN|RU,,,3
nar_306,camp_260,Western powers selectively enforce rules while the Kremlin denies involvement in international incidents.,bm25_rag,euvsdisinfo,Arabic|Czech|English|Russian,,,4
nar_342,camp_260,"The conflict involves accusations of hypocrisy, denials of invasion, and separatist movements seeking international recognition.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_929,camp_261,Allegations of state torture against Lukashenko are being documented and widely circulated through various media channels.,bm25_rag,euvsdisinfo,Arabic|English,,,4
nar_119,camp_261,Russia's geopolitical and economic interests drive its actions to undermine democratic norms in the US.,bm25_rag,euvsdisinfo,Russian|Spanish,,,3
nar_879,camp_262,"Foreign entities are allegedly involved in disinformation campaigns and geopolitical maneuvering concerning Russia, Ukraine, and ISIS.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_958,camp_262,Global powers are allegedly using the pandemic and geopolitical events to advance political agendas against specific groups.,bm25_rag,euvsdisinfo,Armenian|English|Russian,,,3
nar_131,camp_264,Religious leaders are actively engaged in community and diplomatic efforts while upholding core Christian values.,bm25_rag,euvsdisinfo,Arabic,,,3
nar_969,camp_263,"The downing of the Boeing aircraft is being framed as a deliberate, state-sponsored act intended as international provocation.",bm25_rag,euvsdisinfo,Russian,,,3
nar_324,camp_263,"Media and officials are allegedly involved in a coordinated effort against Russia, while Ukraine faces accusations of biological attacks.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_45,camp_264,"Misinformation circulates regarding government actions, media bans, and vaccine safety.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_29,camp_265,Global powers are using political rhetoric and legislation to isolate and undermine Russia's influence.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_325,camp_265,"The misinformation centers on presenting specific, often disputed, historical population and death rate statistics for Poland.",bm25_rag,euvsdisinfo,English,,,3
nar_592,camp_266,"External pressures and internal challenges threaten Ukraine's stability, governance, and economic future.",bm25_rag,euvsdisinfo,EN|GEORGIAN|RU,,,4
nar_346,camp_266,"Various global crises involve alleged illegal activities, political instability, and documented human rights violations.",bm25_rag,euvsdisinfo,ARABIC|EN,,,4
nar_684,camp_267,"The provided claims cover disparate topics, including totalitarian regimes, election misinformation, and EU policy.",bm25_rag,euvsdisinfo,GEORGIAN,,,3
nar_579,camp_267,"These disparate claims cover financial incentives, health disparities, governmental updates, and international assurances.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,4
nar_51,camp_268,Uncontrolled external military factors and alleged crimes are occurring without full official international acknowledgment.,bm25_rag,euvsdisinfo,Russian,,,3
nar_299,camp_268,"Tensions are escalating toward conflict, with differing narratives on responsibility and the path to resolution.",bm25_rag,euvsdisinfo,Arabic|German|Russian,,,3
nar_410,camp_269,US military power and alleged foreign interference are central to current geopolitical conflicts.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_138,camp_269,"Geopolitical tensions are fueling vaccine narratives, with claims involving Russia, China, the EU, and Ukraine.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_728,camp_270,Soros's alleged bias and geopolitical maneuvering are linked to narratives involving Russian actions and US health concerns.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_391,camp_270,Geopolitical tensions and strategic alignments are shaping international political dynamics among key global actors.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_251,camp_271,Russian narratives dismiss Western evidence and sanctions as illegitimate propaganda.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_326,camp_271,Europeans are considering registering Russian and Chinese vaccines despite geopolitical tensions and security concerns.,bm25_rag,euvsdisinfo,Arabic|English|German,,,3
nar_360,camp_272,"German views on threats are divided, while Europe must bolster defense without forming a separate army amid US decline.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_485,camp_272,The West is allegedly using Ukraine as a proxy to pressure Russia while engaging in questionable activities.,bm25_rag,euvsdisinfo,GEORGIAN|RU,,,3
nar_9,camp_273,Egypt supports Nabil Fahmy's Arab League appointment to bolster Arab solidarity and regional security.,bm25_rag,euvsdisinfo,ARABIC|Arabic,,,4
nar_264,camp_273,"European political actions, separatist efforts, and Georgian policy changes are subjects of current international scrutiny.",bm25_rag,euvsdisinfo,Russian,,,3
nar_366,camp_274,External powers and internal actors are allegedly manipulating events to control nations and target specific groups.,bm25_rag,euvsdisinfo,ITALIAN|RU,,,3
nar_396,camp_116,"Tensions near the Russia-Ukraine border are escalating due to NATO actions, nationalism, and territorial disputes.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_4,camp_274,Genetically modified organism feed is prohibited from sale and reexport in the local market.,bm25_rag,euvsdisinfo,RU|Russian,,,4
nar_895,camp_275,"Misinformation circulates regarding European actions against Russia, vaccine safety, and alleged antisemitic violence.",bm25_rag,euvsdisinfo,Arabic|Ukrainian,,,3
nar_534,camp_275,Narratives suggest political maneuvering and military actions are driving the conflict's progression and aid requests.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_377,camp_276,"Political figures have faced allegations of misconduct, including impeachment, territorial gains, and controversial refugee agreements.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_991,camp_276,Russia alleges external forces are undermining it while regional educational and militant activities continue.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_874,camp_277,Authoritarian and influential figures are accused of using legal or political means to suppress dissent and control societal values.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_426,camp_277,"Geopolitical tensions are escalating due to alleged military actions, aid conditions, and cyber warfare between nations.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_257,camp_278,Western support and internal political actions are being framed as oppressive or manipulative forces in various nations.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_189,camp_278,"Western political and military actions are characterized by opaque funding, inaccessible legal systems, and broken promises.",bm25_rag,euvsdisinfo,Arabic|Finnish|Russian,,,4
nar_109,camp_279,Russia denies Western accusations of terrorism and human rights abuses while blaming the West for conflict.,bm25_rag,euvsdisinfo,Russian,,,3
nar_801,camp_279,RT is legally challenging Ofcom's fines while Russia supports the OSCE mission to ease tensions in Ukraine.,bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_842,camp_280,Russian influence is asserted as non-interfering while geopolitical shifts challenge European power.,bm25_rag,euvsdisinfo,English|Russian|Spanish,,,4
nar_228,camp_280,Russia is using disinformation and private military operations to expand its influence globally.,bm25_rag,euvsdisinfo,English,,,3
nar_629,camp_281,"Geopolitical conflicts involve disputed military movements, media bias, and ongoing regional instability.",bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_870,camp_67,The West is accused of undermining Russia while allegedly engaging in covert biological warfare and global interference.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_589,camp_281,"Russia is engaged in geopolitical actions, including vaccine distribution claims and military strikes.",bm25_rag,euvsdisinfo,ARABIC|RU|UK,,,3
nar_781,camp_282,Disinformation falsely links Serbian organizations to wartime atrocities and accuses individuals of spreading pro-Kremlin propaganda.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_598,camp_282,"Russian defense systems are capable of countering US threats, while political discourse involves past controversies and business influence.",bm25_rag,euvsdisinfo,GEORGIAN,,,3
nar_528,camp_283,"Conflict and political actions are causing widespread humanitarian crises, cultural damage, and electoral manipulation.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,4
nar_170,camp_283,The provided claims mix historical genocide allegations with unrelated vaccine development delays.,bm25_rag,euvsdisinfo,English|Ukrainian,,,3
nar_948,camp_284,"External pressures and internal factors are complicating regional stability, development, and health outcomes.",bm25_rag,euvsdisinfo,English|Russian,,,4
nar_202,camp_284,Western efforts to discredit Russia are countered by accusations of Western hypocrisy and disinformation campaigns.,bm25_rag,euvsdisinfo,English|Georgian,,,3
nar_543,camp_285,International scrutiny questions the impartiality of investigations into government-driven economic and chemical program shifts.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_90,camp_285,Global events are being manipulated by external actors through coordinated political and informational campaigns.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_821,camp_286,"NATO expansion is viewed by Russia as a threat, while the US is accused of promoting revisionist narratives about past conflicts.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_491,camp_286,Geopolitical tensions and domestic manipulation are hindering peace efforts and democratic processes.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_73,camp_287,"External actors are undermining Ukrainian, Georgian, and Syrian narratives through perceived betrayals and disinformation.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_741,camp_287,Polish support for Ukraine's energy independence is complicated by readiness issues and broader regional migration trends.,bm25_rag,euvsdisinfo,RU,,,3
nar_118,camp_100,Russia and Belarus are increasing military strength to challenge NATO's eastern flank.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,4
nar_367,camp_288,"The provided claims cover diverse, unrelated topics spanning regional politics, international human rights, and economic regulations.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_615,camp_288,Eastern European nations are building independent military capacity outside of established Western alliances.,bm25_rag,euvsdisinfo,EN|HUNGARIAN|RU,,,3
nar_624,camp_289,The EU is criticized for selectively applying Western norms while undermining democratic principles in its dealings with Russia.,bm25_rag,euvsdisinfo,ARABIC|CS|RU,,,3
nar_844,camp_289,"These disparate events highlight geopolitical tensions, social unrest, and international disputes across various regions.",bm25_rag,euvsdisinfo,English|Georgian|Spanish,,,4
nar_708,camp_286,"Increased geopolitical tensions stem from NATO expansion, Russian claims over Crimea, and perceived political instability in the US.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_415,camp_182,"Geopolitical tensions involve allegations of poisoning, international health disputes, and strained EU-Russia relations.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_164,camp_290,"These claims suggest geopolitical maneuvering involving economic narratives, international pressure, and alleged foreign interference.",bm25_rag,euvsdisinfo,Arabic|Russian|Slovak,,,3
nar_33,camp_290,"Geopolitical tensions involve disputes over energy, NATO's role, and the nature of alleged chemical attacks.",bm25_rag,euvsdisinfo,German|Russian,,,3
nar_807,camp_291,Western pressure on Belarus is framed against the backdrop of internal Russian and Ukrainian regional instability.,bm25_rag,euvsdisinfo,RU,,,3
nar_920,camp_291,Russia is preparing for a military offensive while Ukraine faces internal collapse amid global economic instability.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_908,camp_292,Western powers allegedly support authoritarian groups linked to conflict and human rights abuses.,bm25_rag,euvsdisinfo,Russian,,,3
nar_509,camp_292,External factors and instability complicate international oversight of the Zaporizhzhia NPP and travel advisories.,bm25_rag,euvsdisinfo,ARMENIAN|EN|RU,,,3
nar_420,camp_293,"Various groups allege significant threats to established norms, whether through election fraud, regional conflict, or cultural ideology.",bm25_rag,euvsdisinfo,ITALIAN|RU,,,3
nar_395,camp_293,"Advanced cyberattacks are persistently targeting private sector technology companies with sophisticated, selective threats.",bm25_rag,euvsdisinfo,EN,,,3
nar_192,camp_294,"The EU faces internal divisions while Belarus distances itself amid tensions, and the Ukrainian regime uses historical figures for legitimacy.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_583,camp_294,NATO operates independently of the EU while sanctions against Russia fail to curb Moscow's growing global influence.,bm25_rag,euvsdisinfo,RU,,,3
nar_548,camp_295,"Western entities are misrepresenting geopolitical events, including climate action and military aid, to unfairly target Russia.",bm25_rag,euvsdisinfo,EN|ES|RU,,,3
nar_906,camp_286,Tensions are escalating due to perceived military threats and strategic maneuvers involving Russia and NATO allies.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_61,camp_295,"Disinformation narratives blend domestic events, infrastructure changes, and geopolitical conflicts to shape public perception.",bm25_rag,euvsdisinfo,Belarusian|Russian,,,4
nar_993,camp_296,Russia uses disinformation about ISIS and accuses the US of border revisionism amid NATO expansion.,bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_427,camp_296,Geopolitical tensions suggest European expansion is unsustainable and that regional agreements are shifting influence dynamics.,bm25_rag,euvsdisinfo,DE|EN|RU,,,3
nar_82,camp_297,Political pressure and scrutiny are delaying the EU's acceptance of the Sputnik V vaccine.,bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_926,camp_297,External forces are allegedly orchestrating a campaign to destroy Ukraine while European powers seek greater global influence.,bm25_rag,euvsdisinfo,English|French|Russian,,,3
nar_320,camp_298,Major international alliances are experiencing internal crises amid claims of conflict and alleged wartime atrocities.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_142,camp_2,"Misinformation circulates regarding Turkish military activity, Ukrainian election integrity, future pension crises, and alleged US biological warfare testing.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,4
nar_636,camp_298,Russia is accused of using military force domestically and internationally while dismissing political opposition.,bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_716,camp_299,Global conflicts and internal societal issues are escalating risks of major power military confrontation.,bm25_rag,euvsdisinfo,CS|EN|RU,,,3
nar_740,camp_299,Western powers are allegedly engineering chaos in Eastern Europe to destabilize nations and advance geopolitical agendas.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_768,camp_300,The claims question the legality of military summonses while noting unconfirmed diplomatic visits and varied international planning structures.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_312,camp_300,"Various unrelated topics include political challenges, historical allegations, technological limitations, and examination results.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,4
nar_832,camp_301,Russian military actions are escalating regional tensions and posing a risk to NATO.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_102,camp_301,External pressures and political shifts are undermining Moldova's efforts against Russian influence in Transnistria.,bm25_rag,euvsdisinfo,Russian,,,3
nar_869,camp_302,Western entities are accused of using opposition figures to destabilize Russia while Russian journalists face rights abuses.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_49,camp_302,Russia is allegedly escalating threats while simultaneously engaging in political maneuvering regarding military aid and domestic assets.,bm25_rag,euvsdisinfo,Russian,,,3
nar_733,camp_303,Foreign actors are allegedly using disinformation to provoke conflict and undermine democratic processes in Eastern Europe.,bm25_rag,euvsdisinfo,DE|EN|RU,,,3
nar_373,camp_303,"Various international events involve allegations of misconduct, disputed claims, and global disparities.",bm25_rag,euvsdisinfo,EN|RU,,,4
nar_246,camp_304,"Disputed chemical weapon incidents, regional educational updates, and Brexit poll data are disparate topics.",bm25_rag,euvsdisinfo,Arabic|English|Slovak,,,3
nar_554,camp_304,Governments are increasingly altering legal frameworks to favor state interests over established norms and investments.,bm25_rag,euvsdisinfo,EN,,,3
nar_747,camp_304,"Media suppressed election coverage, while geopolitical tensions involve Russian military buildup and Ukrainian negotiation disputes.",bm25_rag,euvsdisinfo,ARABIC|FINNISH,,,3
nar_293,camp_305,These narratives frame current global events through lenses of geopolitical power struggles and strategic maneuvering.,bm25_rag,euvsdisinfo,Arabic|Azerbaijani,,,3
nar_933,camp_305,"Global concerns include aggressive foreign actions, escalating national debt, and widening economic inequality.",bm25_rag,euvsdisinfo,English|Italian,,,3
nar_910,camp_306,Russia denies election interference while private contractors operate in Syria with limited public oversight.,bm25_rag,euvsdisinfo,English,,,3
nar_826,camp_306,International leaders condemned Russia's aggression while security concerns link migration and political instability.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_144,camp_307,Global political leaders are maneuvering for spheres of influence while domestic systems face scrutiny.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_809,camp_307,Foreign powers are allegedly pressuring the US to negotiate while simultaneously undermining diplomatic efforts.,bm25_rag,euvsdisinfo,ARABIC|CS|RU,,,3
nar_10,camp_308,"Renewable energy and related technologies are often misrepresented as too expensive, unreliable, and harmful.",bm25_rag,euvsdisinfo,EN|English,,,6
nar_875,camp_308,Authorities are allegedly suppressing truths about past events while current political tensions involve Crimea and detentions.,bm25_rag,euvsdisinfo,Russian,,,3
nar_877,camp_207,Russia accuses the West of pressuring nations while the EU expands sanctions over Ukraine's sovereignty.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_181,camp_308,"Ongoing international legal and diplomatic issues involve Russia, the Netherlands, and past conflicts.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_715,camp_257,"The conflict in Ukraine has caused immense suffering, while geopolitical tensions escalate between major powers.",bm25_rag,euvsdisinfo,EN|FR|RU,,,3
nar_273,camp_3,"The provided claims cover diverse and unrelated topics, lacking a single central narrative.",bm25_rag,euvsdisinfo,English|Georgian,,,3
nar_6,camp_309,"Experts estimate millions of Ukrainians are working abroad, exceeding official data reliability.",bm25_rag,euvsdisinfo,UK|Ukrainian,,,4
nar_216,camp_309,NATO's actions and covert operations are framed as necessary provocations to support Ukraine against opposing forces.,bm25_rag,euvsdisinfo,Russian,,,3
nar_65,camp_310,"Accusations surround White Helmets' actions, while the threat of sophisticated nerve agents remains a serious concern.",bm25_rag,euvsdisinfo,English|Russian|Spanish,,,3
nar_266,camp_310,"Political activism in Russia leads to legal repercussions, while European sanctions and threats endanger asylum seekers.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_450,camp_311,Misinformation narratives are used to frame geopolitical events and sow domestic distrust in democratic processes.,bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_207,camp_311,International aid and diplomatic efforts are underway to support Ukraine amidst ongoing conflict.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_746,camp_312,"Western influence and internal conflicts are blamed for societal upheaval, migration, and major incidents in Europe.",bm25_rag,euvsdisinfo,ES|FINNISH|UK,,,3
nar_643,camp_312,"Global conflicts involve unfair trade, troop health risks, and limitations in military responses.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_368,camp_313,Russia disputes poisoning claims while geopolitical tensions drive military modernization among NATO allies.,bm25_rag,euvsdisinfo,RU,,,3
nar_21,camp_313,"Disputed narratives surround chemical weapons elimination, territorial claims, historical atrocities, and weapon diversion.",bm25_rag,euvsdisinfo,English|Russian,,,4
nar_755,camp_314,Misinformation narratives falsely portray the EU as weak while alleging US involvement in biological warfare and organ trafficking.,bm25_rag,euvsdisinfo,ARABIC|EN|FR,,,3
nar_219,camp_314,"Misinformation narratives link political repression, language dehumanization, and calls for radical political change.",bm25_rag,euvsdisinfo,Armenian|English|Georgian,,,3
nar_916,camp_315,"Ukraine's situation involves military dangers, political controversies surrounding its leadership, and cultural restrictions against Russian symbols.",bm25_rag,euvsdisinfo,English|Polish|Russian,,,3
nar_800,camp_315,"Various figures and sources are making unsubstantiated claims regarding political opposition, military escalation, and environmental funding.",bm25_rag,euvsdisinfo,ES|RU,,,3
nar_163,camp_316,"Political narratives involve accusations of provocation, obscured events, partisan comparisons, and international energy disputes.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,4
nar_983,camp_316,Heightened border tensions and politically motivated narratives are complicating perceptions of threats from Russia.,bm25_rag,euvsdisinfo,Finnish|Russian,,,3
nar_126,camp_317,"Geopolitical tensions and alleged foreign interference are fueling domestic crises in Kosovo, Germany, and Ukraine.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_143,camp_317,"Western interventionism is failing, suggesting a need for geopolitical accommodation with Russia.",bm25_rag,euvsdisinfo,French|Russian|Serbian,,,3
nar_319,camp_318,Geopolitical tensions require strong Western responses while economic integration faces internal and external pressures.,bm25_rag,euvsdisinfo,Russian,,,3
nar_150,camp_318,"Western unity against Russia is fracturing, while regional conflicts involve disputed human rights claims.",bm25_rag,euvsdisinfo,English|Russian|Ukrainian,,,3
nar_481,camp_319,Political and societal instability is being leveraged to promote narratives questioning established energy policies and national unity.,bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_185,camp_319,"Russian forces committed atrocities and destruction in Ukrainian suburbs, causing civilian suffering.",bm25_rag,euvsdisinfo,English|Ukrainian,,,4
nar_570,camp_320,International actors are concerned about Russian military actions while US election processes await official confirmation.,bm25_rag,euvsdisinfo,EN,,,3
nar_323,camp_320,"External actions, whether sanctions or political pressure, are being framed as harmful campaigns against specific entities.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_671,camp_321,"Geopolitical factors, external interference, and policy decisions significantly impact global security, health, and economic stability.",bm25_rag,euvsdisinfo,ARABIC|DE|UK,,,3
nar_277,camp_321,"These claims suggest hidden agendas, secret funding, and undisclosed political maneuvering in international affairs.",bm25_rag,euvsdisinfo,Arabic|Polish|Spanish,,,3
nar_683,camp_322,"The provided claims cover diverse and unrelated topics spanning science, sports, finance, and crime.",bm25_rag,euvsdisinfo,ARABIC|GEORGIAN,,,4
nar_351,camp_322,Russian narratives suggest NATO's failure and highlight discrimination against Russian speakers.,bm25_rag,euvsdisinfo,DE|RU,,,3
nar_206,camp_280,Russia is actively undermining Western influence through political and economic actions in Europe and globally.,bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_381,camp_322,Political and infrastructural changes are occurring amid calls for fair elections and regional tensions.,bm25_rag,euvsdisinfo,BELARUSIAN|RU,,,3
nar_382,camp_323,Some narratives downplay Western claims about Navalny's poisoning while highlighting geopolitical tensions and vaccine use.,bm25_rag,euvsdisinfo,EN|PL|RU,,,3
nar_795,camp_3,"The provided claims cover unrelated topics, making a single central narrative claim impossible to form.",bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_557,camp_323,Misinformation links Ukraine to extremist groups while promoting unverified claims about advanced threats and political narratives.,bm25_rag,euvsdisinfo,EN|RU|UK,,,5
nar_111,camp_324,"Russian forces allegedly shelled central Kyiv, causing residential damage and casualties.",bm25_rag,euvsdisinfo,English|Ukrainian,,,3
nar_459,camp_324,"Allegations involve mishandling of dangerous biological materials, vaccine controversies, and historical cover-ups.",bm25_rag,euvsdisinfo,ARABIC|ES|RU,,,3
nar_665,camp_325,US military labs in Ukraine are allegedly developing pathogens while political praise suggests a potential agreement with Putin.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_452,camp_264,Religious leaders are actively engaged in community and diplomatic efforts while upholding core Christian values of dignity and courage.,bm25_rag,euvsdisinfo,ARABIC,,,3
nar_580,camp_325,"External powers dictate Ukrainian policy and military efforts, while vaccine information is subject to misinformation.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_103,camp_326,Western actions are framed as attempts to suppress Russia while ignoring alleged abuses and political resistance.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_612,camp_326,"Russia views NATO expansion as a threat, driving its complex strategic goals and current geopolitical tensions.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_823,camp_327,Attacks on critical infrastructure and geopolitical conflicts carry significant risks of escalation.,bm25_rag,euvsdisinfo,EN|HUNGARIAN,,,3
nar_70,camp_125,"Misinformation narratives involve geopolitical conflict, unsubstantiated origins of the coronavirus, and state support for specific vaccines.",bm25_rag,euvsdisinfo,Arabic|English|Ukrainian,,,3
nar_613,camp_327,"Elites are allegedly censoring historical narratives and dissent, leading to the removal of traditional symbols.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_88,camp_328,"Russian aggression in Ukraine is destabilizing Europe, prompting nations like Poland to assert their sovereignty.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_552,camp_328,The government is actively managing public information while advancing key national infrastructure and social projects.,bm25_rag,euvsdisinfo,ARABIC,,,3
nar_561,camp_93,Geopolitical tensions persist across Eastern Europe regarding disputed territories and internal societal pressures.,bm25_rag,euvsdisinfo,ARABIC|ES|RU,,,3
nar_516,camp_328,Various actors are accused of provocative actions and deliberate destruction in international conflicts.,bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_187,camp_329,The Russian state enforces strict control over public expression while allegedly engaging in aggressive actions abroad.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_430,camp_329,Allegations suggest Russian interference and surveillance practices were involved in political activities.,bm25_rag,euvsdisinfo,EN,,,3
nar_833,camp_330,Russian political interference is alleged in Ukraine's history and recent elections.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_60,camp_3,"The provided claims cover unrelated topics, making a single central claim impossible to formulate.",bm25_rag,euvsdisinfo,Arabic,,,4
nar_408,camp_330,A coordinated negative PR campaign is targeting a political party amid allegations of illicit funding and Nazism glorification.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_384,camp_331,Russia claims Western actions and NATO expansion are escalating toward conflict while downplaying provocations.,bm25_rag,euvsdisinfo,RU,,,3
nar_727,camp_331,"Misinformation mixes unrelated personal, legal, and social issues concerning life in the Czech Republic.",bm25_rag,euvsdisinfo,ARABIC|CS,,,3
nar_971,camp_332,"Global economic and social shifts are creating financial strain across energy, humanitarian aid, and dietary trends.",bm25_rag,euvsdisinfo,English|Russian|Ukrainian,,,3
nar_136,camp_332,"Brexit-related logistical issues are causing fuel shortages in the UK, despite political statements against Nord Stream 2.",bm25_rag,euvsdisinfo,Russian|Spanish,,,3
nar_304,camp_333,"These disparate claims cover historical politics, geopolitical conflict escalation, and specific political figures.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_914,camp_333,Russia accuses the US and EU of imposing totalitarianism while other nations face geopolitical pressures.,bm25_rag,euvsdisinfo,Russian,,,3
nar_141,camp_11,"Misinformation narratives link geopolitical events, alleged biological warfare, and cultural discrimination.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_197,camp_334,"External forces are allegedly influencing political events in Belarus, while US policy regarding Ukraine and drug cartels remains uncertain.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_783,camp_334,"Western actions and lack of response enabled Russian aggression, while Russia denies accusations against it.",bm25_rag,euvsdisinfo,ARABIC|EN|HUNGARIAN,,,3
nar_646,camp_335,The provided claims are too disparate to form a single central narrative.,bm25_rag,euvsdisinfo,ARABIC,,,3
nar_217,camp_338,Online casinos attract players with bonuses and promotions while needing local payment support.,bm25_rag,euvsdisinfo,Ukrainian,,,3
nar_471,camp_335,"Western unity against Russia has weakened, allowing Russia and China to navigate sanctions while framing conflict as externally provoked.",bm25_rag,euvsdisinfo,RU,,,3
nar_318,camp_336,Misinformation narratives falsely link Russian actors to domestic incidents and deny Kremlin involvement in cyberattacks.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
